"selection3_name","selection3_url","selection3_selection4","selection3_selection5","selection3_selection6","selection3_selection7","selection3_selection9","selection3_selection8","selection3_selection10"
"CAT046","http://www.rpiparts.com/PartPage.asp?equip=6&oem=18&model=100&rpinum=CAT046","42055104 / 0551-601-000","NO LONGER AVAILABLE","CENTRIFUGES
CLAY ADAMS® (BECTON DICKINSON)
Autocrit","RPI Part #CAT046
OEM Part #42055104 / 0551-601-000
MECHANICAL TIME SWITCH (30 MINUTE)
DPDT
10A, 120-250VAC; 1/3HP, 120-250VAC
Includes timer with switch, knob, and mounting nut
Fits: Control Panel
Model(s) This Part Fits: Autocrit, Micro-Hematocrit
Catalog Page(s): 3-501
Part Description Updated: 10/15/2012","http://www.rpiparts.com/pimages/CAT046.GIF","DPDT
10A, 120-250VAC; 1/3HP, 120-250VAC
Includes timer with switch, knob, and mounting nut",""
"IEB024","http://www.rpiparts.com/PartPage.asp?equip=6&oem=18&model=100&rpinum=IEB024","(OEM Part # Not Available)","BRUSH","CENTRIFUGES
CLAY ADAMS® (BECTON DICKINSON)
Autocrit","RPI Part #IEB024
Old RPI Part #DAB024
OEM Part # (OEM Part # Not Available)
BRUSH
2 per package
Size: 1/4 x 1/4 x 21/32
Radius: .725
Spring length: 1.0
Copper shunt wire
Fits: Motor (RPI Part #CAM049, CAM050 & IEM025) only
Model(s) This Part Fits: Autocrit, Autocrit Ultra III, MB Micro-Hematocrit, Micro-Hematocrit, Micro-Hematocrit III
Catalog Page(s): 3-500, 3-503, 3-900, 13-100
Part Description Updated: 6/25/2014","http://www.rpiparts.com/pimages/IEB024.GIF","2 per package
Size: 1/4 x 1/4 x 21/32
Radius: .725
Spring length: 1.0
Copper shunt wire",""
"RPC037","http://www.rpiparts.com/PartPage.asp?equip=6&oem=18&model=100&rpinum=RPC037","(OEM Part # Not Available)","BRUSH CAP","CENTRIFUGES
CLAY ADAMS® (BECTON DICKINSON)
Autocrit","RPI Part #RPC037
OEM Part # (OEM Part # Not Available)
BRUSH CAP
6 per package
3/8-24 thread
Model(s) This Part Fits: ""N"" Series, ""N"" Series, Autocrit, Autocrit Ultra III, MB Micro-Hematocrit, Micro-Hematocrit, Micro-Hematocrit III, Triac
Catalog Page(s): 3-500, 3-511, 3-900, 4-1400, 3-503
Part Description Updated: 6/25/2014","http://www.rpiparts.com/pimages/RPC037.GIF","6 per package
3/8-24 thread",""
"CAA053","http://www.rpiparts.com/PartPage.asp?equip=6&oem=18&model=99&rpinum=CAA053","(OEM Part # Not Available)","HEAD ADAPTOR ASSEMBLY","CENTRIFUGES
CLAY ADAMS® (BECTON DICKINSON)
Autocrit II","RPI Part #CAA053
OEM Part # (OEM Part # Not Available)
HEAD ADAPTOR ASSEMBLY
Includes: Head Adaptor Nut (RPI Part #IEN004)
Fits: Pressed on Shaft of Motor
Model(s) This Part Fits: Autocrit II, Autocrit Ultra III, Micro-Hematocrit II, Micro-Hematocrit III
Catalog Page(s): 3-502, 3-503
Part Description Updated: 6/25/2014","http://www.rpiparts.com/pimages/CAA053.GIF","Includes: Head Adaptor Nut (RPI Part #IEN004)",""
"CAB018","http://www.rpiparts.com/PartPage.asp?equip=6&oem=18&model=99&rpinum=CAB018","421402 / 421429 / 42055102 / 0001-600-001","BRUSH","CENTRIFUGES
CLAY ADAMS® (BECTON DICKINSON)
Autocrit II","RPI Part #CAB018
OEM Part #421402 / 421429 / 42055102 / 0001-600-001
BRUSH
2 per package
Size: 1/4 x 1/4 x 3/4
Radius: 1.0
Spring Length: 7/8
For a handy guide regarding Centrifuge Motors, Click here
Fits: Brush Holder Assembly
Model(s) This Part Fits: Autocrit, Autocrit II, Autocrit Ultra III, Dynac, Dynac II, Micro-Hematocrit II, Micro-Hematocrit III, Safeguard, Safety-Head, Triac
Catalog Page(s): 3-500, 3-502, 3-503, 3-504, 3-508, 3-511, 13-100
Part Description Updated: 11/3/2010","http://www.rpiparts.com/pimages/CAB018.GIF","2 per package
Size: 1/4 x 1/4 x 3/4
Radius: 1.0
Spring Length: 7/8
For a handy guide regarding Centrifuge Motors, Click here",""
"CAC015","http://www.rpiparts.com/PartPage.asp?equip=6&oem=18&model=99&rpinum=CAC015","421252 / 42010414 / 421430 / 42055814 / 421336/ 42022703 / 0541-603-000","INDUSTRIAL GRADE POWER CORD (10A @ 125VAC, 8 ft.)","CENTRIFUGES
CLAY ADAMS® (BECTON DICKINSON)
Autocrit II","RPI Part #CAC015
OEM Part #421252 / 42010414 / 421430 / 42055814 / 421336/ 42022703 / 0541-603-000
INDUSTRIAL GRADE POWER CORD (10A @ 125VAC, 8 ft.)
Length: 8 ft.
18/3 SJTW, 105°C; 10A @ 125VAC
Plug Type: NEMA 5-15P
Connector Type: None; OD Cord: 0.328""
Color: Black
Includes: Grommet
For a complete listing of related parts, click this link. (Adobe PDF)
Model(s) This Part Fits: Analytical, Autocrit, Autocrit II, Autocrit Ultra III, Cyclomixer, Dynac, Dynac II, Micro-Hematocrit, Micro-Hematocrit II, Micro-Hematocrit III, Physicians Compact, Physicians Jr., QBC 4207, Readacrit & MP Readacrit, Safeguard, Safety-Head, Sero-Fuge, Sero-Fuge II, Triac, Yankee Pipette Shaker, Yankee Rotator
Catalog Page(s): 3-501, 3-502, 3-504, 3-506, 3-508, 3-510, 3-511, 3-512, 6-303
Part Description Updated: 5/26/2016","http://www.rpiparts.com/pimages/CAC015.GIF","Length: 8 ft.
18/3 SJTW, 105°C; 10A @ 125VAC
Plug Type: NEMA 5-15P
Connector Type: None; OD Cord: 0.328""
Color: Black
Includes: Grommet
For a complete listing of related parts, click this link. (Adobe PDF)",""
"CAK002","http://www.rpiparts.com/PartPage.asp?equip=6&oem=18&model=99&rpinum=CAK002","(OEM Part # Not Available)","HEAD COVER KNOB ASSEMBLY","CENTRIFUGES
CLAY ADAMS® (BECTON DICKINSON)
Autocrit II","RPI Part #CAK002
OEM Part # (OEM Part # Not Available)
HEAD COVER KNOB ASSEMBLY
Includes retaining ring
Fits: Shaft Adaptor
Model(s) This Part Fits: Autocrit, Autocrit II
Catalog Page(s): 3-501, 3-502
Part Description Updated: 6/25/2014","http://www.rpiparts.com/pimages/CAK002.GIF","Includes retaining ring",""
"CAL033","http://www.rpiparts.com/PartPage.asp?equip=6&oem=18&model=99&rpinum=CAL033","421445 / 42058001 / 0580-607-000","RUBBER CARRYING TRAY LINER","CENTRIFUGES
CLAY ADAMS® (BECTON DICKINSON)
Autocrit II","RPI Part #CAL033
OEM Part #421445 / 42058001 / 0580-607-000
RUBBER CARRYING TRAY LINER
Model(s) This Part Fits: Autocrit, Autocrit II, Autocrit Ultra III
Catalog Page(s): 3-501, 3-502, 3-504
Part Description Updated: 11/3/2010","http://www.rpiparts.com/pimages/CAL033.GIF","",""
"CAL054","http://www.rpiparts.com/PartPage.asp?equip=6&oem=18&model=99&rpinum=CAL054","421447 / 42048003 / 0580-609-000","RUBBER HUB LINER","CENTRIFUGES
CLAY ADAMS® (BECTON DICKINSON)
Autocrit II","RPI Part #CAL054
OEM Part #421447 / 42048003 / 0580-609-000
RUBBER HUB LINER
3 per package
Fits: Hub Section of Carrying Tray
Model(s) This Part Fits: Autocrit II, Autocrit Ultra III, Micro-Hematocrit II, Micro-Hematocrit III
Catalog Page(s): 3-502, 3-504
Part Description Updated: 11/3/2010","http://www.rpiparts.com/pimages/CAL054.GIF","3 per package",""
"CAL082","http://www.rpiparts.com/PartPage.asp?equip=6&oem=18&model=99&rpinum=CAL082","421427 / 42010110 / 42055811 / 0101-606-000 / 0558-615-000","PILOT LIGHT","CENTRIFUGES
CLAY ADAMS® (BECTON DICKINSON)
Autocrit II","RPI Part #CAL082
OEM Part #421427 / 42010110 / 42055811 / 0101-606-000 / 0558-615-000
PILOT LIGHT
Red
125VAC, 1/3W
Model(s) This Part Fits: Autocrit II, Autocrit Ultra III, Dynac, Micro-Hematocrit II
Catalog Page(s): 3-502, 3-503, 3-505
Part Description Updated: 11/3/2010","http://www.rpiparts.com/pimages/CAL082.GIF","Red
125VAC, 1/3W",""
"CAM115","http://www.rpiparts.com/PartPage.asp?equip=6&oem=18&model=99&rpinum=CAM115","421417 / 42055801 / 0551-600-000 / 0558-600-00 / 0575-600-000","MOTOR & SPINDLE ASSEMBLY","CENTRIFUGES
CLAY ADAMS® (BECTON DICKINSON)
Autocrit II","RPI Part #CAM115
OEM Part #421417 / 42055801 / 0551-600-000 / 0558-600-00 / 0575-600-000
MOTOR & SPINDLE ASSEMBLY
120VAC, 60 Hz. 11,700 RPM (+22%, -10%)
Includes motor, shaft adapter, and spanner nut
Click RPI SERVICE TIP for information regarding FREE Motor Mounting Plate and Lower Chassis Cover Plate
See Notes below for replacement brush & cap
For a handy guide regarding Centrifuge Motors, Click here
For information regarding FREE Motor Mounting Plate and Chassis Cover Plate Click Here. (Adobe PDF)
Fits: Centrifuge housing
Model(s) This Part Fits: Autocrit, Autocrit II, Autocrit Ultra III, Micro-Hematocrit, Micro-Hematocrit II, Micro-Hematocrit III
Catalog Page(s): 3-500
Part Description Updated: 12/4/2013","http://www.rpiparts.com/pimages/CAM115.GIF","120VAC, 60 Hz. 11,700 RPM (+22%, -10%)
Includes motor, shaft adapter, and spanner nut
Click RPI SERVICE TIP for information regarding FREE Motor Mounting Plate and Lower Chassis Cover Plate
See Notes below for replacement brush & cap
For a handy guide regarding Centrifuge Motors, Click here","Notes:
Replacement Brush (RPI Part #CAB018) and Cap (RPI Part #RPC036)"
"CAS051","http://www.rpiparts.com/PartPage.asp?equip=6&oem=18&model=99&rpinum=CAS051","421422 / 42055806 / 0558-602-000","SAFETY SWITCH","CENTRIFUGES
CLAY ADAMS® (BECTON DICKINSON)
Autocrit II","RPI Part #CAS051
OEM Part #421422 / 42055806 / 0558-602-000
SAFETY SWITCH
SPDT
15A, 125VAC; 10A, 250VAC; 1/2HP, 250VAC
Fits: Control Panel
Model(s) This Part Fits: Autocrit II, Autocrit Ultra III, Micro-Hematocrit II, Micro-Hematocrit III
Catalog Page(s): 3-502, 3-503
Part Description Updated: 11/3/2010","http://www.rpiparts.com/pimages/CAS051.GIF","SPDT
15A, 125VAC; 10A, 250VAC; 1/2HP, 250VAC",""
"CAT074","http://www.rpiparts.com/PartPage.asp?equip=6&oem=18&model=99&rpinum=CAT074","421421 / 42055805 / 0558-601-000","ELECTRIC TIME SWITCH (15 MINUTE)","CENTRIFUGES
CLAY ADAMS® (BECTON DICKINSON)
Autocrit II","RPI Part #CAT074
OEM Part #421421 / 42055805 / 0558-601-000
ELECTRIC TIME SWITCH (15 MINUTE)
See NOTES below for Specs
Fits: Control Panel
Model(s) This Part Fits: Autocrit II, Autocrit Ultra III, Micro-Hematocrit II, Micro-Hematocrit III
Catalog Page(s): 3-502, 3-503, 13-101
Part Description Updated: 10/1/2014","http://www.rpiparts.com/pimages/CAT074.GIF","See NOTES below for Specs","Notes:
Time & Alert Specs:
15 Minutes, No Alert
Motor Specs:
110VAC / 60HZ (CCW)
Switch Specs:
(2) each SW = 15A @ 120-240 VAC SPST
Mount Specs:
140"" dia. @ 2-1/2"" apart
Shaft Specs:
Push to Start
Dimensions Specs:
3-1/4"" x 2-7/8"" x 2-7/8"" x 2-7/16"" DP.
Includes 1/4"" Male Tab"
"CAA053","http://www.rpiparts.com/PartPage.asp?equip=6&oem=18&model=98&rpinum=CAA053","(OEM Part # Not Available)","HEAD ADAPTOR ASSEMBLY","CENTRIFUGES
CLAY ADAMS® (BECTON DICKINSON)
Autocrit Ultra III","RPI Part #CAA053
OEM Part # (OEM Part # Not Available)
HEAD ADAPTOR ASSEMBLY
Includes: Head Adaptor Nut (RPI Part #IEN004)
Fits: Pressed on Shaft of Motor
Model(s) This Part Fits: Autocrit II, Autocrit Ultra III, Micro-Hematocrit II, Micro-Hematocrit III
Catalog Page(s): 3-502, 3-503
Part Description Updated: 6/25/2014","http://www.rpiparts.com/pimages/CAA053.GIF","Includes: Head Adaptor Nut (RPI Part #IEN004)",""
"CAB018","http://www.rpiparts.com/PartPage.asp?equip=6&oem=18&model=98&rpinum=CAB018","421402 / 421429 / 42055102 / 0001-600-001","BRUSH","CENTRIFUGES
CLAY ADAMS® (BECTON DICKINSON)
Autocrit Ultra III","RPI Part #CAB018
OEM Part #421402 / 421429 / 42055102 / 0001-600-001
BRUSH
2 per package
Size: 1/4 x 1/4 x 3/4
Radius: 1.0
Spring Length: 7/8
For a handy guide regarding Centrifuge Motors, Click here
Fits: Brush Holder Assembly
Model(s) This Part Fits: Autocrit, Autocrit II, Autocrit Ultra III, Dynac, Dynac II, Micro-Hematocrit II, Micro-Hematocrit III, Safeguard, Safety-Head, Triac
Catalog Page(s): 3-500, 3-502, 3-503, 3-504, 3-508, 3-511, 13-100
Part Description Updated: 11/3/2010","http://www.rpiparts.com/pimages/CAB018.GIF","2 per package
Size: 1/4 x 1/4 x 3/4
Radius: 1.0
Spring Length: 7/8
For a handy guide regarding Centrifuge Motors, Click here",""
"CAC015","http://www.rpiparts.com/PartPage.asp?equip=6&oem=18&model=98&rpinum=CAC015","421252 / 42010414 / 421430 / 42055814 / 421336/ 42022703 / 0541-603-000","INDUSTRIAL GRADE POWER CORD (10A @ 125VAC, 8 ft.)","CENTRIFUGES
CLAY ADAMS® (BECTON DICKINSON)
Autocrit Ultra III","RPI Part #CAC015
OEM Part #421252 / 42010414 / 421430 / 42055814 / 421336/ 42022703 / 0541-603-000
INDUSTRIAL GRADE POWER CORD (10A @ 125VAC, 8 ft.)
Length: 8 ft.
18/3 SJTW, 105°C; 10A @ 125VAC
Plug Type: NEMA 5-15P
Connector Type: None; OD Cord: 0.328""
Color: Black
Includes: Grommet
For a complete listing of related parts, click this link. (Adobe PDF)
Model(s) This Part Fits: Analytical, Autocrit, Autocrit II, Autocrit Ultra III, Cyclomixer, Dynac, Dynac II, Micro-Hematocrit, Micro-Hematocrit II, Micro-Hematocrit III, Physicians Compact, Physicians Jr., QBC 4207, Readacrit & MP Readacrit, Safeguard, Safety-Head, Sero-Fuge, Sero-Fuge II, Triac, Yankee Pipette Shaker, Yankee Rotator
Catalog Page(s): 3-501, 3-502, 3-504, 3-506, 3-508, 3-510, 3-511, 3-512, 6-303
Part Description Updated: 5/26/2016","http://www.rpiparts.com/pimages/CAC015.GIF","Length: 8 ft.
18/3 SJTW, 105°C; 10A @ 125VAC
Plug Type: NEMA 5-15P
Connector Type: None; OD Cord: 0.328""
Color: Black
Includes: Grommet
For a complete listing of related parts, click this link. (Adobe PDF)",""
"CAL033","http://www.rpiparts.com/PartPage.asp?equip=6&oem=18&model=98&rpinum=CAL033","421445 / 42058001 / 0580-607-000","RUBBER CARRYING TRAY LINER","CENTRIFUGES
CLAY ADAMS® (BECTON DICKINSON)
Autocrit Ultra III","RPI Part #CAL033
OEM Part #421445 / 42058001 / 0580-607-000
RUBBER CARRYING TRAY LINER
Model(s) This Part Fits: Autocrit, Autocrit II, Autocrit Ultra III
Catalog Page(s): 3-501, 3-502, 3-504
Part Description Updated: 11/3/2010","http://www.rpiparts.com/pimages/CAL033.GIF","",""
"CAL054","http://www.rpiparts.com/PartPage.asp?equip=6&oem=18&model=98&rpinum=CAL054","421447 / 42048003 / 0580-609-000","RUBBER HUB LINER","CENTRIFUGES
CLAY ADAMS® (BECTON DICKINSON)
Autocrit Ultra III","RPI Part #CAL054
OEM Part #421447 / 42048003 / 0580-609-000
RUBBER HUB LINER
3 per package
Fits: Hub Section of Carrying Tray
Model(s) This Part Fits: Autocrit II, Autocrit Ultra III, Micro-Hematocrit II, Micro-Hematocrit III
Catalog Page(s): 3-502, 3-504
Part Description Updated: 11/3/2010","http://www.rpiparts.com/pimages/CAL054.GIF","3 per package",""
"CAL082","http://www.rpiparts.com/PartPage.asp?equip=6&oem=18&model=98&rpinum=CAL082","421427 / 42010110 / 42055811 / 0101-606-000 / 0558-615-000","PILOT LIGHT","CENTRIFUGES
CLAY ADAMS® (BECTON DICKINSON)
Autocrit Ultra III","RPI Part #CAL082
OEM Part #421427 / 42010110 / 42055811 / 0101-606-000 / 0558-615-000
PILOT LIGHT
Red
125VAC, 1/3W
Model(s) This Part Fits: Autocrit II, Autocrit Ultra III, Dynac, Micro-Hematocrit II
Catalog Page(s): 3-502, 3-503, 3-505
Part Description Updated: 11/3/2010","http://www.rpiparts.com/pimages/CAL082.GIF","Red
125VAC, 1/3W",""
"CAM050","http://www.rpiparts.com/PartPage.asp?equip=6&oem=18&model=98&rpinum=CAM050","42057501 / 0575-600-000","REPLACED BY CAM115","CENTRIFUGES
CLAY ADAMS® (BECTON DICKINSON)
Autocrit Ultra III","RPI Part #CAM050
OEM Part #42057501 / 0575-600-000
MOTOR ASSEMBLY
Replaces motor with three dimensional mounting plate only-will not work with flat mounting plate
120VAC, 60 Hz., 11,700 RPM, +22%, -10%
Body of RPI motor is slightly larger than OEM's; Requires RPI brushes; Rewire per RPI instructions (included)
Includes motor, mounting plate, shaft adaptor, and spanner nut
Model(s) This Part Fits: Autocrit Ultra III, Micro-Hematocrit III
Catalog Page(s): 3-503
Part Description Updated: 12/4/2013","http://www.rpiparts.com/pimages/CAM050.GIF","Replaces motor with three dimensional mounting plate only-will not work with flat mounting plate
120VAC, 60 Hz., 11,700 RPM, +22%, -10%
Body of RPI motor is slightly larger than OEM's; Requires RPI brushes; Rewire per RPI instructions (included)
Includes motor, mounting plate, shaft adaptor, and spanner nut",""
"CAM115","http://www.rpiparts.com/PartPage.asp?equip=6&oem=18&model=98&rpinum=CAM115","421417 / 42055801 / 0551-600-000 / 0558-600-00 / 0575-600-000","MOTOR & SPINDLE ASSEMBLY","CENTRIFUGES
CLAY ADAMS® (BECTON DICKINSON)
Autocrit Ultra III","RPI Part #CAM115
OEM Part #421417 / 42055801 / 0551-600-000 / 0558-600-00 / 0575-600-000
MOTOR & SPINDLE ASSEMBLY
120VAC, 60 Hz. 11,700 RPM (+22%, -10%)
Includes motor, shaft adapter, and spanner nut
Click RPI SERVICE TIP for information regarding FREE Motor Mounting Plate and Lower Chassis Cover Plate
See Notes below for replacement brush & cap
For a handy guide regarding Centrifuge Motors, Click here
For information regarding FREE Motor Mounting Plate and Chassis Cover Plate Click Here. (Adobe PDF)
Fits: Centrifuge housing
Model(s) This Part Fits: Autocrit, Autocrit II, Autocrit Ultra III, Micro-Hematocrit, Micro-Hematocrit II, Micro-Hematocrit III
Catalog Page(s): 3-500
Part Description Updated: 12/4/2013","http://www.rpiparts.com/pimages/CAM115.GIF","120VAC, 60 Hz. 11,700 RPM (+22%, -10%)
Includes motor, shaft adapter, and spanner nut
Click RPI SERVICE TIP for information regarding FREE Motor Mounting Plate and Lower Chassis Cover Plate
See Notes below for replacement brush & cap
For a handy guide regarding Centrifuge Motors, Click here","Notes:
Replacement Brush (RPI Part #CAB018) and Cap (RPI Part #RPC036)"
"CAS051","http://www.rpiparts.com/PartPage.asp?equip=6&oem=18&model=98&rpinum=CAS051","421422 / 42055806 / 0558-602-000","SAFETY SWITCH","CENTRIFUGES
CLAY ADAMS® (BECTON DICKINSON)
Autocrit Ultra III","RPI Part #CAS051
OEM Part #421422 / 42055806 / 0558-602-000
SAFETY SWITCH
SPDT
15A, 125VAC; 10A, 250VAC; 1/2HP, 250VAC
Fits: Control Panel
Model(s) This Part Fits: Autocrit II, Autocrit Ultra III, Micro-Hematocrit II, Micro-Hematocrit III
Catalog Page(s): 3-502, 3-503
Part Description Updated: 11/3/2010","http://www.rpiparts.com/pimages/CAS051.GIF","SPDT
15A, 125VAC; 10A, 250VAC; 1/2HP, 250VAC",""
"CAS052","http://www.rpiparts.com/PartPage.asp?equip=6&oem=18&model=98&rpinum=CAS052","421406 / 42055107 / 0551-602-000","SAFETY SWITCH","CENTRIFUGES
CLAY ADAMS® (BECTON DICKINSON)
Autocrit Ultra III","RPI Part #CAS052
OEM Part #421406 / 42055107 / 0551-602-000
SAFETY SWITCH
DPDT
6A, 125VAC; 3A, 250VAC
Mounts below latch assembly
Model(s) This Part Fits: Autocrit, Autocrit Ultra III, Micro-Hematocrit
Catalog Page(s): 3-501, 3-503
Part Description Updated: 11/3/2010","http://www.rpiparts.com/pimages/CAS052.GIF","DPDT
6A, 125VAC; 3A, 250VAC
Mounts below latch assembly",""
"CAT074","http://www.rpiparts.com/PartPage.asp?equip=6&oem=18&model=98&rpinum=CAT074","421421 / 42055805 / 0558-601-000","ELECTRIC TIME SWITCH (15 MINUTE)","CENTRIFUGES
CLAY ADAMS® (BECTON DICKINSON)
Autocrit Ultra III","RPI Part #CAT074
OEM Part #421421 / 42055805 / 0558-601-000
ELECTRIC TIME SWITCH (15 MINUTE)
See NOTES below for Specs
Fits: Control Panel
Model(s) This Part Fits: Autocrit II, Autocrit Ultra III, Micro-Hematocrit II, Micro-Hematocrit III
Catalog Page(s): 3-502, 3-503, 13-101
Part Description Updated: 10/1/2014","http://www.rpiparts.com/pimages/CAT074.GIF","See NOTES below for Specs","Notes:
Time & Alert Specs:
15 Minutes, No Alert
Motor Specs:
110VAC / 60HZ (CCW)
Switch Specs:
(2) each SW = 15A @ 120-240 VAC SPST
Mount Specs:
140"" dia. @ 2-1/2"" apart
Shaft Specs:
Push to Start
Dimensions Specs:
3-1/4"" x 2-7/8"" x 2-7/8"" x 2-7/16"" DP.
Includes 1/4"" Male Tab"
"IEB024","http://www.rpiparts.com/PartPage.asp?equip=6&oem=18&model=98&rpinum=IEB024","(OEM Part # Not Available)","BRUSH","CENTRIFUGES
CLAY ADAMS® (BECTON DICKINSON)
Autocrit Ultra III","RPI Part #IEB024
Old RPI Part #DAB024
OEM Part # (OEM Part # Not Available)
BRUSH
2 per package
Size: 1/4 x 1/4 x 21/32
Radius: .725
Spring length: 1.0
Copper shunt wire
Fits: Motor (RPI Part #CAM049, CAM050 & IEM025) only
Model(s) This Part Fits: Autocrit, Autocrit Ultra III, MB Micro-Hematocrit, Micro-Hematocrit, Micro-Hematocrit III
Catalog Page(s): 3-500, 3-503, 3-900, 13-100
Part Description Updated: 6/25/2014","http://www.rpiparts.com/pimages/IEB024.GIF","2 per package
Size: 1/4 x 1/4 x 21/32
Radius: .725
Spring length: 1.0
Copper shunt wire",""
"RPC037","http://www.rpiparts.com/PartPage.asp?equip=6&oem=18&model=98&rpinum=RPC037","(OEM Part # Not Available)","BRUSH CAP","CENTRIFUGES
CLAY ADAMS® (BECTON DICKINSON)
Autocrit Ultra III","RPI Part #RPC037
OEM Part # (OEM Part # Not Available)
BRUSH CAP
6 per package
3/8-24 thread
Model(s) This Part Fits: ""N"" Series, ""N"" Series, Autocrit, Autocrit Ultra III, MB Micro-Hematocrit, Micro-Hematocrit, Micro-Hematocrit III, Triac
Catalog Page(s): 3-500, 3-511, 3-900, 4-1400, 3-503
Part Description Updated: 6/25/2014","http://www.rpiparts.com/pimages/RPC037.GIF","6 per package
3/8-24 thread",""
"CAC015","http://www.rpiparts.com/PartPage.asp?equip=6&oem=18&model=105&rpinum=CAC015","421252 / 42010414 / 421430 / 42055814 / 421336/ 42022703 / 0541-603-000","INDUSTRIAL GRADE POWER CORD (10A @ 125VAC, 8 ft.)","CENTRIFUGES
CLAY ADAMS® (BECTON DICKINSON)
Cyclomixer","RPI Part #CAC015
OEM Part #421252 / 42010414 / 421430 / 42055814 / 421336/ 42022703 / 0541-603-000
INDUSTRIAL GRADE POWER CORD (10A @ 125VAC, 8 ft.)
Length: 8 ft.
18/3 SJTW, 105°C; 10A @ 125VAC
Plug Type: NEMA 5-15P
Connector Type: None; OD Cord: 0.328""
Color: Black
Includes: Grommet
For a complete listing of related parts, click this link. (Adobe PDF)
Model(s) This Part Fits: Analytical, Autocrit, Autocrit II, Autocrit Ultra III, Cyclomixer, Dynac, Dynac II, Micro-Hematocrit, Micro-Hematocrit II, Micro-Hematocrit III, Physicians Compact, Physicians Jr., QBC 4207, Readacrit & MP Readacrit, Safeguard, Safety-Head, Sero-Fuge, Sero-Fuge II, Triac, Yankee Pipette Shaker, Yankee Rotator
Catalog Page(s): 3-501, 3-502, 3-504, 3-506, 3-508, 3-510, 3-511, 3-512, 6-303
Part Description Updated: 5/26/2016","http://www.rpiparts.com/pimages/CAC015.GIF","Length: 8 ft.
18/3 SJTW, 105°C; 10A @ 125VAC
Plug Type: NEMA 5-15P
Connector Type: None; OD Cord: 0.328""
Color: Black
Includes: Grommet
For a complete listing of related parts, click this link. (Adobe PDF)",""
